LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE	PARENT_NAME	PARENT_TAXID	TOTAL_READ_LEN	READ_IDT	TOTAL_BP_MISMATCH	TOTAL_BP_INDEL	ANI_NAIVE	ANI_CI95_LH	SIG_COV	MAPPED_SIG_LEN	TOTAL_SIG_LEN	COVERED_SIG_DEPTH	COVERED_MAPPED_SIG_COV	ZSCORE	GENOMIC_CONTENT_EST	ABUNDANCE	REL_ABUNDANCE_DEPTH	REL_ABUNDANCE_GC	SIG_LEVEL	GENOME_COUNT	GENOME_SIZE	NOTE
species	Neisseria brasiliensis	2666100	1	33	0.500149	33	0.000035	0.000035	0.000000	Neisseria	482	150	0.220000	0	0	1.000000	[0.000297-1.0]	0.000035	79	953686	1.000000	0.417722	169.995811	0.000000	0.000035	0.000000		species	1	0	Filtered out (species ANI > 0.500149); 
species	Mycobacterium sp. EPa45	1545728	2	76	0.500332	76	0.000034	0.000034	0.000000	Mycobacterium	1763	300	0.250000	1	0	0.986842	[0.000664-1.0]	0.000034	227	2203293	1.000000	0.334802	170.263611	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500332); 
species	Hydrogenophaga crocea	2716225	1	50	0.500188	50	0.000034	0.000034	0.000000	Hydrogenophaga	47420	150	0.306667	4	0	0.920000	[0.000378-0.999997]	0.000034	293	1456879	1.000000	0.170648	170.694405	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500188); 
species	Actinobacillus indolicus	51049	1	32	0.500142	32	0.000034	0.000034	0.000000	Actinobacillus	713	150	0.213333	0	0	1.000000	[0.000285-1.0]	0.000034	307	935856	1.000000	0.104235	171.010234	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500142); 
species	Acuticoccus sp. I52.16.1	2928472	2	94	0.500398	94	0.000034	0.000034	0.000000	Acuticoccus	1904377	300	0.306667	2	0	0.978723	[0.000796-1.0]	0.000034	169	2764876	1.000000	0.556213	171.500946	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500398); 
species	Azotobacter salinestris	69964	1	47	0.500198	47	0.000034	0.000034	0.000000	Azotobacter	352	150	0.306667	1	0	0.978723	[0.000396-1.0]	0.000034	47	1391469	1.000000	1.000000	172.060232	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500198); 
species	Aquabacter sp. L1I39	2820278	2	104	0.500439	104	0.000034	0.000034	0.000000	Aquabacter	45402	300	0.340000	2	0	0.980769	[0.000879-1.0]	0.000034	252	3079668	1.000000	0.412698	172.079029	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500439); 
species	Roseococcus microcysteis	2771361	1	65	0.500259	65	0.000034	0.000034	0.000000	Roseococcus	35812	150	0.413333	3	0	0.953846	[0.000519-0.999999]	0.000034	110	1926546	1.000000	0.590909	172.157397	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500259); 
species	Sulfuricystis thermophila	2496847	1	37	0.500162	37	0.000034	0.000034	0.000000	Sulfuricystis	3050898	150	0.246667	0	0	1.000000	[0.000323-1.0]	0.000034	43	1102315	1.000000	0.860465	172.601556	0.000000	0.000034	0.000000		species	1	0	Filtered out (species ANI > 0.500162); 
species	Agromyces badenianii	2080742	1	36	0.500147	36	0.000033	0.000033	0.000000	Agromyces	33877	150	0.233333	1	0	0.972222	[0.000294-1.0]	0.000033	147	1084394	1.000000	0.244898	173.554186	0.000000	0.000033	0.000000		species	1	0	Filtered out (species ANI > 0.500147); 
species	Chryseobacterium sp. MA9	2966625	1	41	0.500177	41	0.000033	0.000033	0.000000	Chryseobacterium	59732	150	0.273333	0	0	1.000000	[0.000353-1.0]	0.000033	43	1238673	1.000000	0.953488	173.811785	0.000000	0.000033	0.000000		species	1	0	Filtered out (species ANI > 0.500177); 
species	Sulfuriferula nivalis	2675298	2	100	0.500369	100	0.000033	0.000033	0.000000	Sulfuriferula	1778653	300	0.310000	7	0	0.930000	[0.000742-0.999996]	0.000033	814	3033778	1.000000	0.122850	174.174568	0.000000	0.000033	0.000000		species	1	0	Filtered out (species ANI > 0.500369); 
species	Mumia sp. ZJ1417	2708082	2	69	0.500296	69	0.000033	0.000033	0.000000	Mumia	1546255	300	0.230000	0	0	1.000000	[0.000592-1.0]	0.000033	171	2093822	1.000000	0.403509	174.196000	0.000000	0.000033	0.000000		species	1	0	Filtered out (species ANI > 0.500296); 
species	Nocardioides sp. L-11A	3043848	1	58	0.500214	58	0.000033	0.000033	0.000000	Nocardioides	1839	150	0.360000	4	0	0.931034	[0.00043-0.999998]	0.000033	64	1767114	1.000000	0.906250	174.546506	0.000000	0.000033	0.000000		species	1	0	Filtered out (species ANI > 0.500214); 
species	Serinicoccus profundi	1078471	1	42	0.500171	42	0.000033	0.000033	0.000000	Serinicoccus	265976	150	0.273333	1	0	0.976190	[0.000342-1.0]	0.000033	59	1280994	1.000000	0.711864	174.639220	0.000000	0.000033	0.000000		species	1	0	Filtered out (species ANI > 0.500171); 
species	Azoarcus sp. CIB	198107	1	67	0.500243	67	0.000033	0.000033	0.000000	Azoarcus	12960	150	0.413333	5	0	0.925373	[0.000489-0.999997]	0.000033	105	2046445	1.000000	0.638095	174.765429	0.000000	0.000033	0.000000		species	1	0	Filtered out (species ANI > 0.500243); 
species	Halobacterium noricense	223182	1	42	0.500161	42	0.000032	0.000032	0.000000	Halobacterium	2239	150	0.266667	2	0	0.952381	[0.000322-0.999999]	0.000032	94	1292872	1.000000	0.446809	175.447048	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500161); 
species	Tropicibacter sp. YMD87	3058420	2	72	0.500295	72	0.000032	0.000032	0.000000	Tropicibacter	599653	300	0.236667	1	0	0.986111	[0.00059-1.0]	0.000032	642	2224883	1.000000	0.112150	175.784393	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500295); 
species	Desulfosarcina ovata	83564	3	225	0.500204	225	0.000017	0.000032	0.000000	Desulfosarcina	2299	450	0.460000	18	0	0.902655	[0.000412-0.999995]	0.000016	765	13957209	1.000000	0.294118	241.160065	0.000000	0.000032	0.000000		species	2	0	Filtered out (species ANI > 0.500204); 
species	Sphingomonas sp. LM7	1938607	1	58	0.500210	58	0.000032	0.000032	0.000000	Sphingomonas	13687	150	0.360000	4	2	0.931034	[0.000423-0.999998]	0.000032	119	1794629	1.000000	0.487395	175.900197	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.50021); 
species	Pseudolabrys sp. FHR47	2562284	2	84	0.500336	84	0.000032	0.000032	0.000000	Pseudolabrys	556257	300	0.273333	2	0	0.976190	[0.000673-1.0]	0.000032	419	2600062	1.000000	0.200477	175.932143	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500336); 
species	Ornithinimicrobium sp. INDO-MA30-4	2908651	2	73	0.500290	73	0.000032	0.000032	0.000000	Ornithinimicrobium	125287	300	0.236667	2	0	0.972603	[0.00058-1.0]	0.000032	431	2262249	1.000000	0.169374	176.036111	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.50029); 
species	Comamonas sp. Y33R10-2	2853257	2	78	0.500318	78	0.000032	0.000032	0.000000	Comamonas	283	300	0.256667	1	0	0.987179	[0.000636-1.0]	0.000032	98	2424167	1.000000	0.795918	176.289716	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500318); 
species	Mycolicibacterium phlei	1771	1	48	0.500184	48	0.000032	0.000032	0.000000	Mycolicibacterium	1866885	150	0.306667	2	0	0.958333	[0.000369-0.999999]	0.000032	55	1494250	1.000000	0.872727	176.434714	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500184); 
species	Paucibacter sp. S2-9	3019553	2	68	0.500071	34	0.000016	0.000032	0.000000	Paucibacter	318147	300	0.226667	0	0	1.000000	[0.000142-1.0]	0.000016	57	2118219	2.000000	0.596491	249.598796	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500071); 
species	Microbacterium luteum	2782167	1	49	0.500179	49	0.000032	0.000032	0.000000	Microbacterium	33882	150	0.306667	3	0	0.938776	[0.000359-0.999998]	0.000032	138	1534772	1.000000	0.355072	176.977054	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500179); 
species	Neisseria musculi	1815583	1	53	0.500195	53	0.000032	0.000032	0.000000	Neisseria	482	150	0.333333	3	0	0.943396	[0.000391-0.999999]	0.000032	78	1663990	1.000000	0.679487	177.186449	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500195); 
species	Intrasporangium calvum	53358	2	69	0.500087	69	0.000018	0.000032	0.000000	Intrasporangium	53357	300	0.230000	0	0	1.000000	[0.000173-1.0]	0.000016	290	4334974	1.000000	0.237931	238.933045	0.000000	0.000032	0.000000		species	2	0	Filtered out (species ANI > 0.500087); 
species	Paracoccus sanguinis	1545044	1	35	0.500144	35	0.000032	0.000032	0.000000	Paracoccus	265	150	0.233333	0	0	1.000000	[0.000287-1.0]	0.000032	96	1109783	1.000000	0.364583	178.064836	0.000000	0.000032	0.000000		species	1	0	Filtered out (species ANI > 0.500144); 
species	Cellulomonas xiejunii	2968083	1	38	0.500156	38	0.000031	0.000031	0.000000	Cellulomonas	1707	150	0.253333	0	0	1.000000	[0.000311-1.0]	0.000031	81	1206856	1.000000	0.469136	178.208778	0.000000	0.000031	0.000000		species	1	0	Filtered out (species ANI > 0.500156); 
species	Microvirgula aerodenitrificans	57480	2	74	0.500294	74	0.000031	0.000031	0.000000	Microvirgula	57479	300	0.243333	1	0	0.986486	[0.000589-1.0]	0.000031	159	2355841	1.000000	0.465409	178.422782	0.000000	0.000031	0.000000		species	1	0	Filtered out (species ANI > 0.500294); 
species	Bifidobacterium actinocoloniiforme	638619	1	44	0.500163	44	0.000031	0.000031	0.000000	Bifidobacterium	1678	150	0.280000	2	0	0.954545	[0.000327-0.999999]	0.000031	156	1403496	1.000000	0.282051	178.596294	0.000000	0.000031	0.000000		species	1	0	Filtered out (species ANI > 0.500163); 
species	Mesorhizobium amorphae	71433	1	72	0.500219	72	0.000031	0.000031	0.000000	Mesorhizobium	68287	150	0.420000	9	0	0.875000	[0.000447-0.999991]	0.000031	303	2311173	1.000000	0.237624	179.160891	0.000000	0.000031	0.000000		species	1	0	Filtered out (species ANI > 0.500219); 
species	Nocardia sp. PE-7	3058426	2	103	0.500385	103	0.000031	0.000031	0.000000	Nocardia	1817	300	0.330000	4	0	0.961165	[0.000771-0.999999]	0.000031	184	3306303	1.000000	0.559783	179.162019	0.000000	0.000031	0.000000		species	1	0	Filtered out (species ANI > 0.500385); 
species	Propionibacterium australiense	119981	1	50	0.500202	50	0.000031	0.000031	0.000000	Propionibacterium	1743	150	0.333333	0	0	1.000000	[0.000404-1.0]	0.000031	50	1610606	1.000000	1.000000	179.474566	0.000000	0.000031	0.000000		species	1	0	Filtered out (species ANI > 0.500202); 
species	Providencia alcalifaciens	126385	2	66	0.500067	33	0.000016	0.000031	0.000000	Providencia	586	300	0.220000	0	0	1.000000	[0.000133-1.0]	0.000016	234	2127111	2.000000	0.141026	253.883653	0.000000	0.000031	0.000000		species	1	0	Filtered out (species ANI > 0.500067); 
species	Serinicoccus hydrothermalis	1758689	1	31	0.500123	31	0.000030	0.000030	0.000000	Serinicoccus	265976	150	0.206667	0	0	1.000000	[0.000245-1.0]	0.000030	75	1020676	1.000000	0.413333	181.449806	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500123); 
species	Protaetiibacter sp. SSC-01	2759943	1	30	0.500118	30	0.000030	0.000030	0.000000	Protaetiibacter	2680004	150	0.200000	0	0	1.000000	[0.000236-1.0]	0.000030	163	991071	1.000000	0.184049	181.754505	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500118); 
species	Enterococcus avium	33945	2	95	0.500108	95	0.000017	0.000030	0.000000	Enterococcus	1350	300	0.300000	5	0	0.915254	[0.000219-0.999998]	0.000015	525	6226138	1.000000	0.180952	242.617716	0.000000	0.000030	0.000000		species	2	0	Filtered out (species ANI > 0.500108); 
species	Chromobacterium sp. IIBBL 290-4	2953890	1	76	0.500251	76	0.000030	0.000030	0.000000	Chromobacterium	535	150	0.466667	6	0	0.921053	[0.000505-0.999996]	0.000030	82	2528103	1.000000	0.926829	182.382875	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500251); 
species	Paracoccus versutus	34007	1	37	0.500144	37	0.000030	0.000030	0.000000	Paracoccus	265	150	0.246667	0	0	1.000000	[0.000289-1.0]	0.000030	360	1232786	1.000000	0.102778	182.530930	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500144); 
species	Rhodoferax saidenbachensis	1484693	2	79	0.500293	79	0.000030	0.000030	0.000000	Rhodoferax	28065	300	0.256667	2	0	0.974684	[0.000586-1.0]	0.000030	228	2634837	1.000000	0.346491	182.623567	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500293); 
species	Sulfurospirillum diekertiae	1854492	1	63	0.500222	63	0.000030	0.000030	0.000000	Sulfurospirillum	57665	150	0.400000	3	0	0.952381	[0.000444-0.999999]	0.000030	84	2109749	1.000000	0.750000	182.994752	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500222); 
species	Qipengyuania sp. SS22	2979461	1	35	0.500128	35	0.000030	0.000030	0.000000	Qipengyuania	1855416	150	0.226667	1	0	0.971429	[0.000256-1.0]	0.000030	93	1173990	1.000000	0.376344	183.143581	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500128); 
species	Buttiauxella agrestis	82977	2	64	0.500248	64	0.000030	0.000030	0.000000	Buttiauxella	82976	300	0.213333	0	0	1.000000	[0.000496-1.0]	0.000030	462	2147193	1.000000	0.138528	183.163562	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500248); 
species	uncultured Hydrogenophaga sp.	199683	1	35	0.500135	35	0.000030	0.000030	0.000000	Hydrogenophaga	47420	150	0.233333	0	0	1.000000	[0.000271-1.0]	0.000030	82	1178524	1.000000	0.426829	183.496905	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500135); 
species	Kaistella flava (ex Peng et al. 2021)	2038776	1	68	0.500209	68	0.000030	0.000030	0.000000	Kaistella	2782231	150	0.406667	7	0	0.897059	[0.000423-0.999994]	0.000030	471	2290738	1.000000	0.144374	183.538343	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500209); 
species	Mycolicibacterium holsaticum	152142	1	64	0.500224	64	0.000030	0.000030	0.000000	Mycolicibacterium	1866885	150	0.406667	3	0	0.953125	[0.000448-0.999999]	0.000030	95	2160075	1.000000	0.673684	183.712198	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500224); 
species	Streptococcus gordonii	1302	1	34	0.500131	34	0.000030	0.000030	0.000000	Streptococcus	1301	150	0.226667	0	0	1.000000	[0.000261-1.0]	0.000030	145	1150756	1.000000	0.234483	183.969467	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.500131); 
species	Rahnella aquatilis	34038	1	41	0.500150	41	0.000030	0.000030	0.000000	Rahnella	34037	150	0.266667	1	0	0.975610	[0.0003-1.0]	0.000030	67	1389517	1.000000	0.611940	184.091441	0.000000	0.000030	0.000000		species	1	0	Filtered out (species ANI > 0.50015); 
species	Kalamiella piersonii	2364647	1	49	0.500157	49	0.000029	0.000029	0.000000	Kalamiella	2662752	150	0.300000	4	0	0.918367	[0.000317-0.999998]	0.000029	506	1664832	1.000000	0.096838	184.323529	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500157); 
species	Sulfitobacter alexandrii	1917485	1	66	0.500253	66	0.000029	0.000029	0.000000	Sulfitobacter	60136	150	0.440000	0	0	1.000000	[0.000505-1.0]	0.000029	66	2242950	1.000000	1.000000	184.345032	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500253); 
species	Mycobacterium sp. MS1601	1936029	2	101	0.500355	101	0.000029	0.000029	0.000000	Mycobacterium	1763	300	0.323333	4	0	0.960396	[0.000711-0.999999]	0.000029	200	3442996	1.000000	0.505000	184.629546	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500355); 
species	Methylotenera versatilis	1055487	2	79	0.500089	43	0.000016	0.000029	0.000000	Methylotenera	359407	300	0.263333	0	0	1.000000	[0.000178-1.0]	0.000016	509	2710103	1.837209	0.084479	251.047109	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500089); 
species	Allochromatium vinosum	1049	1	46	0.500159	46	0.000029	0.000029	0.000000	Allochromatium	85072	150	0.293333	2	0	0.956522	[0.000318-0.999999]	0.000029	153	1584262	1.000000	0.300654	185.578766	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500159); 
species	Butyricimonas virosa	544645	2	104	0.500347	104	0.000029	0.000029	0.000000	Butyricimonas	574697	300	0.326667	6	0	0.942308	[0.000697-0.999997]	0.000029	125	3587169	1.000000	0.832000	185.717553	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500347); 
species	Gimesia chilikensis	2605989	1	76	0.500225	76	0.000029	0.000029	0.000000	Gimesia	1649453	150	0.453333	8	0	0.894737	[0.000457-0.999994]	0.000029	82	2636075	1.000000	0.926829	186.236939	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500225); 
species	Mycobacterium sp. DL592	2675524	1	58	0.500179	58	0.000029	0.000029	0.000000	Mycobacterium	1763	150	0.353333	5	0	0.913793	[0.000361-0.999997]	0.000029	120	2025370	1.000000	0.483333	186.866724	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500179); 
species	Acinetobacter sp. TGL-Y2	1407071	1	73	0.500227	73	0.000029	0.000029	0.000000	Acinetobacter	469	150	0.446667	6	3	0.917808	[0.000458-0.999996]	0.000029	100	2552187	1.000000	0.730000	186.977180	0.000000	0.000029	0.000000		species	1	0	Filtered out (species ANI > 0.500227); 
species	Barrientosiimonas endolithica	1535208	1	37	0.500137	37	0.000028	0.000028	0.000000	Barrientosiimonas	1535207	150	0.246667	0	0	1.000000	[0.000274-1.0]	0.000028	59	1300923	1.000000	0.627119	187.507549	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500137); 
species	Burkholderia mayonis	1385591	1	34	0.500126	34	0.000028	0.000028	0.000000	Burkholderia	32008	150	0.226667	0	0	1.000000	[0.000251-1.0]	0.000028	56	1196394	1.000000	0.607143	187.582139	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500126); 
species	Conchiformibius steedae	153493	1	44	0.500148	44	0.000028	0.000028	0.000000	Conchiformibius	334107	150	0.280000	2	0	0.954545	[0.000297-0.999999]	0.000028	67	1548305	1.000000	0.656716	187.583981	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500148); 
species	Flavobacterium oreochromis	2906078	2	61	0.500225	61	0.000028	0.000028	0.000000	Flavobacterium	237	300	0.203333	0	0	1.000000	[0.000451-1.0]	0.000028	462	2147997	1.000000	0.132035	187.648783	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500225); 
species	Polymorphum gilvum	991904	2	64	0.500059	32	0.000014	0.000028	0.000000	Polymorphum	991903	300	0.213333	0	0	1.000000	[0.000118-1.0]	0.000014	64	2255721	2.000000	0.500000	265.500059	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500059); 
species	Sphingomonas donggukensis	2949093	1	34	0.500125	34	0.000028	0.000028	0.000000	Sphingomonas	13687	150	0.226667	0	0	1.000000	[0.00025-1.0]	0.000028	115	1202841	1.000000	0.295652	188.086885	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500125); 
species	Gordonia sp. PDNC005	2811424	1	74	0.500235	74	0.000028	0.000028	0.000000	Gordonia	2053	150	0.460000	5	0	0.932432	[0.000472-0.999998]	0.000028	316	2625608	1.000000	0.234177	188.361857	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500235); 
species	Plesiomonas shigelloides	703	2	75	0.500071	75	0.000015	0.000028	0.000000	Plesiomonas	702	300	0.246667	1	0	0.973684	[0.000143-1.0]	0.000014	184	5359005	1.000000	0.407609	256.345419	0.000000	0.000028	0.000000		species	2	0	Filtered out (species ANI > 0.500071); 
species	Aquitalea sp. USM4	1590041	1	48	0.500161	48	0.000028	0.000028	0.000000	Aquitalea	407217	150	0.306667	2	0	0.958333	[0.000322-0.999999]	0.000028	330	1709012	1.000000	0.145455	188.688677	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500161); 
species	Pseudomonas sp. FP597	2954096	1	33	0.500120	33	0.000028	0.000028	0.000000	Pseudomonas	286	150	0.220000	0	0	1.000000	[0.000241-1.0]	0.000028	38	1176515	1.000000	0.868421	188.814644	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.50012); 
species	Mesorhizobium sp. AR02	2865837	1	44	0.500145	44	0.000028	0.000028	0.000000	Mesorhizobium	68287	150	0.280000	2	0	0.954545	[0.000291-0.999999]	0.000028	55	1576503	1.000000	0.800000	189.284478	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500145); 
species	Acidovorax sp. RAC01	1842533	1	55	0.500178	55	0.000028	0.000028	0.000000	Acidovorax	12916	150	0.346667	3	0	0.945455	[0.000357-0.999999]	0.000028	192	1971754	1.000000	0.286458	189.338514	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500178); 
species	Mycolicibacterium rhodesiae	36814	2	79	0.500279	79	0.000028	0.000028	0.000000	Mycolicibacterium	1866885	300	0.260000	1	0	0.987342	[0.000559-1.0]	0.000028	220	2833478	1.000000	0.359091	189.382708	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500279); 
species	Psychroserpens sp. NJDZ02	2570561	1	50	0.500159	50	0.000028	0.000028	0.000000	Psychroserpens	49277	150	0.313333	3	0	0.940000	[0.00032-0.999999]	0.000028	156	1797893	1.000000	0.320513	189.622942	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500159); 
species	Polynucleobacter asymbioticus	576611	1	47	0.500163	47	0.000028	0.000028	0.000000	Polynucleobacter	44013	150	0.306667	1	0	0.978723	[0.000326-1.0]	0.000028	55	1690816	1.000000	0.854545	189.667626	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500163); 
species	Erythrobacter sp. HKB08	2502843	1	38	0.500137	38	0.000028	0.000028	0.000000	Erythrobacter	1041	150	0.253333	0	0	1.000000	[0.000273-1.0]	0.000028	151	1375639	1.000000	0.251656	190.263045	0.000000	0.000028	0.000000		species	1	0	Filtered out (species ANI > 0.500137); 
species	Flavobacterium davisii	2906077	1	53	0.500175	53	0.000027	0.000027	0.000000	Flavobacterium	237	150	0.340000	2	0	0.962264	[0.00035-0.999999]	0.000027	73	1933645	1.000000	0.726027	191.004890	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500175); 
species	Mucilaginibacter ginsenosidivorax	862126	1	138	0.500456	138	0.000027	0.000027	0.000000	Mucilaginibacter	423349	150	0.886667	5	0	0.963768	[0.000914-0.999999]	0.000027	343	5035411	1.000000	0.402332	191.016977	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500456); 
species	Pseudomonas resinovorans	53412	1	46	0.500149	46	0.000027	0.000027	0.000000	Pseudomonas	286	150	0.293333	2	0	0.956522	[0.000299-0.999999]	0.000027	123	1685055	1.000000	0.373984	191.391302	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500149); 
species	Chryseobacterium indologenes	253	1	53	0.500167	53	0.000027	0.000027	0.000000	Chryseobacterium	59732	150	0.333333	3	0	0.943396	[0.000335-0.999999]	0.000027	60	1945016	1.000000	0.883333	191.565694	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500167); 
species	Rhodoferax antarcticus	81479	2	78	0.500067	39	0.000014	0.000027	0.000000	Rhodoferax	28065	300	0.256667	1	0	0.987179	[0.000135-1.0]	0.000014	285	2866864	2.000000	0.136842	271.124203	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500067); 
species	Polynucleobacter tropicus	1743174	1	31	0.500110	31	0.000027	0.000027	0.000000	Polynucleobacter	44013	150	0.206667	0	0	1.000000	[0.000219-1.0]	0.000027	418	1140452	1.000000	0.074163	191.801393	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.50011); 
species	Mesorhizobium terrae	2725666	2	81	0.500265	81	0.000027	0.000027	0.000000	Mesorhizobium	68287	300	0.260000	3	0	0.962963	[0.00053-0.999999]	0.000027	184	2985276	1.000000	0.440217	191.974632	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500265); 
species	Bosea sp. AS-1	2015316	1	74	0.500226	74	0.000027	0.000027	0.000000	Bosea	85413	150	0.460000	5	0	0.932432	[0.000454-0.999998]	0.000027	104	2728959	1.000000	0.711538	192.033394	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500226); 
species	Burkholderia multivorans	87883	1	34	0.500120	34	0.000027	0.000027	0.000000	Burkholderia	32008	150	0.226667	0	0	1.000000	[0.00024-1.0]	0.000027	34	1254349	1.000000	1.000000	192.071907	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.50012); 
species	Acidovorax sp. 1608163	2478662	1	64	0.500197	64	0.000027	0.000027	0.000000	Acidovorax	12916	150	0.400000	4	0	0.937500	[0.000396-0.999998]	0.000027	315	2364213	1.000000	0.203175	192.197368	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500197); 
species	Acidovorax sp. HDW3	2714923	1	33	0.500115	33	0.000027	0.000027	0.000000	Acidovorax	12916	150	0.220000	0	0	1.000000	[0.000229-1.0]	0.000027	56	1237394	1.000000	0.589286	193.638291	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500115); 
species	Halomonas meridiana	29570	1	41	0.500135	41	0.000027	0.000027	0.000000	Halomonas	2745	150	0.266667	1	0	0.975610	[0.00027-1.0]	0.000027	171	1543824	1.000000	0.239766	194.044438	0.000000	0.000027	0.000000		species	1	0	Filtered out (species ANI > 0.500135); 
species	Thalassospira sp. A40-3	2785908	1	31	0.500107	31	0.000026	0.000026	0.000000	Thalassospira	168934	150	0.206667	0	0	1.000000	[0.000213-1.0]	0.000026	299	1173042	1.000000	0.103679	194.522658	0.000000	0.000026	0.000000		species	1	0	Filtered out (species ANI > 0.500107); 
species	Sphingopyxis sp. OPL5	2486273	1	42	0.500131	42	0.000026	0.000026	0.000000	Sphingopyxis	165697	150	0.266667	2	0	0.952381	[0.000262-0.999999]	0.000026	123	1591448	1.000000	0.341463	194.655128	0.000000	0.000026	0.000000		species	1	0	Filtered out (species ANI > 0.500131); 
species	Nocardioides sp. QY071	3044187	1	45	0.500134	45	0.000026	0.000026	0.000000	Nocardioides	1839	150	0.280000	3	0	0.933333	[0.000269-0.999999]	0.000026	55	1709900	1.000000	0.818182	194.927622	0.000000	0.000026	0.000000		species	1	0	Filtered out (species ANI > 0.500134); 
species	Sinorhizobium sp. BG8	2613773	2	93	0.500283	93	0.000026	0.000026	0.000000	Sinorhizobium	28105	300	0.293333	5	0	0.946237	[0.000568-0.999998]	0.000026	335	3550462	1.000000	0.277612	195.386823	0.000000	0.000026	0.000000		species	1	0	Filtered out (species ANI > 0.500283); 
